token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
430-0	TOI073	430	po'	po'	_	_	_
430-0a	_	_	_	po	po	NOUN	_
430-0b	_	_	_	'	'	PUNCT	_
431-0	TOR001	431	e	e	e	CCONJ	_
431-1	TOR001	431	secondo	secondo	secondo	ADP	_
431-2	TOR001	431	te	te	te	PRON	_
432-0	TOR001	432	cosa	cosa	cosa	PRON	_
432-1	TOR001	432	potrebbe	potrebbe	potere	AUX	_
432-2	TOR001	432	dare	dare	dare	VERB	_
432-3	TOR001	432	di	di	di	ADP	_
432-4	TOR001	432	più	più	più	ADV	_
432-5	TOR001	432	fare	fare	fare	VERB	_
432-6	TOR001	432	le	le	il	DET	_
432-7	TOR001	432	superiori	superiori	superiore	ADJ	_
432-8	TOR001	432	a	a	a	ADP	_
432-9	TOR001	432	torino?	torino	torino	NOUN	Intonation=rising
432-10	TOR001	432	al	al	_	_	_
432-10a	_	_	_	a	a	ADP	_
432-10b	_	_	_	il	il	DET	_
432-11	TOR001	432	di	di	di	ADP	_
432-12	TOR001	432	là	là	là	ADV	_
432-13	TOR001	432	della	della	_	_	_
432-13a	_	_	_	di	di	ADP	_
432-13b	_	_	_	la	il	DET	_
432-14	TOR001	432	qualità	qualità	qualità	NOUN	_
432-15	TOR001	432	della	della	_	_	_
432-15a	_	_	_	di	di	ADP	_
432-15b	_	_	_	la	il	DET	_
432-16	TOR001	432	didattica:	didattica	didattica	NOUN	_
432-17	TOR001	432	di	di	di	ADP	_
432-18	TOR001	432	[ste	ste	sto	ADJ	_
432-19	TOR001	432	robe	robe	roba	NOUN	_
432-20	TOR001	432	qua]	qua	quo	ADJ	_
432-21	TOR001	432	che	che	che	PRON	_
432-22	TOR001	432	dipende	dipende	dipendere	VERB	_
432-23	TOR001	432	poi	poi	poi	ADV	_
432-24	TOR001	432	[da]::	da	da	ADP	_
432-25	TOR001	432	fattori	fattori	fattore	NOUN	_
432-26	TOR001	432	n	n	n	NOUN	_
432-27	TOR001	432	qu[indi]	quindi	quindi	ADV	_
432-28	TOR001	432	{P}	{P}	_	_	_
432-29	TOR001	432	però	però	però	ADV	_
433-0	TOI073	433	[mh]	mh	mh	NOUN	_
434-0	TOI073	434	[sì]	sì	sì	ADV	_
435-0	TOI073	435	[mh]	mh	mh	NOUN	_
436-0	TOR001	436	in	in	in	ADP	_
436-1	TOR001	436	cosa	cosa	cosa	PRON	_
436-2	TOR001	436	secondo	secondo	secondo	ADP	_
436-3	TOR001	436	te	te	te	PRON	_
436-4	TOR001	436	potrebbe	potrebbe	potere	AUX	_
436-5	TOR001	436	essere	essere	essere	AUX	_
436-6	TOR001	436	diciamo	diciamo	dire	VERB	_
436-7	TOR001	436	arricchiente	arricchiente	arricchiente	ADV	_
436-8	TOR001	436	[farlo:::]	farlo	_	_	_
436-8a	_	_	_	far	fare	VERB	_
436-8b	_	_	_	lo	lo	PRON	_
437-0	TOI073	437	[é	é	essere	AUX	_
437-1	TOI073	437	più	più	più	ADV	_
437-2	TOI073	437	stimolant][e]	stimolante	stimolare	ADJ	_
438-0	TOR001	438	[mh]	mh	mh	NOUN	_
439-0	TOI073	439	é	é	essere	AUX	_
439-1	TOI073	439	più	più	più	ADV	_
439-2	TOI073	439	stimo~	stimo~	stimo~	PROPN	Interrupted=Yes
439-3	TOI073	439	é	é	essere	AUX	_
439-4	TOI073	439	comunque	comunque	comunque	ADV	_
439-5	TOI073	439	una	una	uno	DET	_
439-6	TOI073	439	realtà	realtà	realtà	NOUN	_
439-7	TOI073	439	più	più	più	ADV	_
439-8	TOI073	439	stimolante	stimolante	stimolare	ADJ	_
439-9	TOI073	439	dal	dal	_	_	_
439-9a	_	_	_	da	da	ADP	_
439-9b	_	_	_	il	il	DET	_
439-10	TOI073	439	punto	punto	punto	NOUN	_
439-11	TOI073	439	di	di	di	ADP	_
439-12	TOI073	439	vista	vista	vista	NOUN	_
439-13	TOI073	439	culturale:	culturale	culturale	ADJ	_
439-14	TOI073	439	sociale:	sociale	sociale	ADJ	_
440-0	TOI073	440	e:::hm::	ehm	ehm	NOUN	_
440-1	TOI073	440	etnico	etnico	etnico	ADJ	_
441-0	TOI073	441	e::h	eh	eh	INTJ	_
441-1	TOI073	441	sì	sì	sì	ADV	_
441-2	TOI073	441	a	a	a	ADP	_
441-3	TOI073	441	bruino	bruino	bruino	NOUN	_
441-4	TOI073	441	ci	ci	ci	PRON	_
441-5	TOI073	441	c~	c~	c~	PROPN	Interrupted=Yes
441-6	TOI073	441	ci	ci	ci	PRON	_
441-7	TOI073	441	sono	sono	essere	VERB	_
441-8	TOI073	441	anche	anche	anche	ADV	_
442-0	TOI073	442	m:h	mh	mh	INTJ	_
442-1	TOI073	442	de~	de~	de~	PROPN	Interrupted=Yes
442-2	TOI073	442	mh	mh	mh	INTJ	_
442-3	TOI073	442	gli	gli	il	DET	_
442-4	TOI073	442	stranieri	stranieri	straniero	NOUN	_
443-0	TOI073	443	ma	ma	ma	CCONJ	_
443-1	TOI073	443	sono	sono	essere	AUX	_
444-0	TOI073	444	mosche	mosche	mosche	ADV	_
444-1	TOI073	444	bianche	bianche	bianche	ADV	_
444-2	TOI073	444	sono	sono	essere	AUX	_
444-3	TOI073	444	molto	molto	molto	ADV	_
444-4	TOI073	444	pochi:	pochi	poco	ADJ	_
445-0	TOI073	445	e:::	e	e	CCONJ	_
445-1	TOI073	445	a	a	a	ADP	_
445-2	TOI073	445	torino	torino	torino	NOUN	_
445-3	TOI073	445	comunque	comunque	comunque	ADV	_
445-4	TOI073	445	c'	c'	ci	PRON	SpaceAfter=No
445-5	TOI073	445	é	é	poié	SCONJ	_
445-6	TOI073	445	una	una	uno	DET	_
445-7	TOI073	445	varietà	varietà	varietà	NOUN	_
445-8	TOI073	445	di:::	di	di	ADP	_
445-9	TOI073	445	di	di	di	ADP	_
445-10	TOI073	445	pensiero:::	pensiero	pensiero	NOUN	_
446-0	TOI073	446	che	che	che	SCONJ	_
446-1	TOI073	446	la	la	il	DET	_
446-2	TOI073	446	{P}	{P}	_	_	_
446-3	TOI073	446	la	la	il	DET	_
446-4	TOI073	446	provincia	provincia	provincia	NOUN	_
446-5	TOI073	446	soprattutto	soprattutto	soprattutto	ADV	_
446-6	TOI073	446	il	il	il	DET	_
446-7	TOI073	446	centro	centro	centro	NOUN	_
446-8	TOI073	446	piccolo	piccolo	piccolo	ADJ	_
446-9	TOI073	446	non:	non	non	ADV	_
446-10	TOI073	446	[non	non	non	ADV	_
446-11	TOI073	446	off]re	offre	offrire	VERB	_
446-12	TOI073	446	quindi	quindi	quindi	ADV	_
447-0	TOR001	447	[mh	mh	mh	X	_
447-1	TOR001	447	mh	mh	mh	X	_
447-2	TOR001	447	mh]	mh	mh	X	_
448-0	TOI073	448	m:::h	mh	mh	NOUN	_
449-0	TOI073	449	a	a	a	ADP	_
449-1	TOI073	449	me	me	me	PRON	_
449-2	TOI073	449	capita	capita	capitare	VERB	_
449-3	TOI073	449	magari	magari	magari	ADV	_
449-4	TOI073	449	di	di	di	ADP	_
449-5	TOI073	449	confrontarmi	confrontarmi	_	_	_
449-5a	_	_	_	confrontar	confrontare	VERB	_
449-5b	_	_	_	mi	mi	PRON	_
449-6	TOI073	449	con	con	con	ADP	_
449-7	TOI073	449	altri	altri	altro	ADJ	_
449-8	TOI073	449	genitori	genitori	genitore	NOUN	_
449-9	TOI073	449	che	che	che	PRON	_
449-10	TOI073	449	sono	sono	essere	AUX	_
449-11	TOI073	449	nati	nati	nascere	VERB	_
449-12	TOI073	449	e	e	e	CCONJ	_
449-13	TOI073	449	cresciuti	cresciuti	crescere	VERB	_
449-14	TOI073	449	a	a	a	ADP	_
449-15	TOI073	449	bruino	bruino	bruino	NOUN	_
450-0	TOI073	450	e:h	eh	eh	INTJ	_
450-1	TOI073	450	diciamo	diciamo	dire	VERB	_
450-2	TOI073	450	che	che	che	SCONJ	_
450-3	TOI073	450	gli	gli	il	DET	_
450-4	TOI073	450	occhi	occhi	occhio	NOUN	_
450-5	TOI073	450	con	con	con	ADP	_
450-6	TOI073	450	cui	cui	cui	PRON	_
450-7	TOI073	450	guardano	guardano	guardare	VERB	_
450-8	TOI073	450	{P}	{P}	_	_	_
450-9	TOI073	450	anche	anche	anche	ADV	_
450-10	TOI073	450	solo	solo	solo	ADV	_
450-11	TOI073	450	la	la	il	DET	_
450-12	TOI073	450	cronaca	cronaca	cronaca	NOUN	_
451-0	TOR001	451	{ride}	{ride}	_	X	_
452-0	TOI073	452	mettiamola	mettiamola	_	_	_
452-0a	_	_	_	mettiamo	mettere	VERB	_
452-0b	_	_	_	la	il	DET	_
452-1	TOI073	452	così	così	così	ADV	_
452-2	TOI073	452	{ride}	{ride}	_	_	_
453-0	TOI073	453	é	é	essere	AUX	_
453-1	TOI073	453	e:::h	eh	eh	ADJ	_
453-2	TOI073	453	ehm:	ehm	ehm	NOUN	_
453-3	TOI073	453	un	un	uno	DET	_
453-4	TOI073	453	po'	po'	poco	ADV	_
453-5	TOI073	453	ha	ha	avere	VERB	_
453-6	TOI073	453	un	un	uno	DET	_
453-7	TOI073	453	cono:	cono	cono	NOUN	_
453-8	TOI073	453	di	di	di	ADP	_
453-9	TOI073	453	visuale	visuale	visuale	NOUN	_
453-10	TOI073	453	un	un	uno	DET	_
453-11	TOI073	453	po'	po'	poco	ADV	_
453-12	TOI073	453	più	più	più	ADV	_
453-13	TOI073	453	ristretto	ristretto	ristretto	ADJ	_
453-14	TOI073	453	ecco	ecco	ecco	ADV	_
453-15	TOI073	453	mettiamola	mettiamola	_	_	_
453-15a	_	_	_	mettiamo	mettere	VERB	_
453-15b	_	_	_	la	il	DET	_
453-16	TOI073	453	così	così	così	ADV	_
454-0	TOR001	454	o[kay]	okay	okay	NOUN	_
455-0	TOI073	455	[mentre]:	mentre	mentre	SCONJ	_
455-1	TOI073	455	cioé	cioé	cioé	ADV	_
455-2	TOI073	455	mi	mi	mi	PRON	_
455-3	TOI073	455	piacerebbe	piacerebbe	piacere	VERB	_
455-4	TOI073	455	che:	che	che	SCONJ	_
455-5	TOI073	455	i	i	il	DET	_
455-6	TOI073	455	miei	miei	mio	DET	_
455-7	TOI073	455	figli	figli	figlio	NOUN	_
455-8	TOI073	455	avessero	avessero	avere	VERB	_
455-9	TOI073	455	la	la	il	DET	_
455-10	TOI073	455	possibilità	possibilità	possibilità	NOUN	_
455-11	TOI073	455	di	di	di	ADP	_
456-0	TOR001	456	mh	mh	mh	X	_
456-1	TOR001	456	mh	mh	mh	X	_
456-2	TOR001	456	[mh	mh	mh	X	_
456-3	TOR001	456	mh]	mh	mh	X	_
457-0	TOI073	457	[avere]	avere	avere	VERB	_
457-1	TOI073	457	più	più	più	ADV	_
458-0	TOI073	458	punti	punti	punto	NOUN	_
458-1	TOI073	458	di	di	di	ADP	_
458-2	TOI073	458	vista	vista	vista	NOUN	_
458-3	TOI073	458	non	non	non	ADV	_
458-4	TOI073	458	solo	solo	solo	ADV	_
459-0	TOI073	459	il	il	il	DET	_
459-1	TOI073	459	loro	loro	loro	PRON	_
459-2	TOI073	459	{P}	{P}	_	_	_
459-3	TOI073	459	ecco	ecco	ecco	ADV	_
459-4	TOI073	459	{ride}	{ride}	_	_	_
460-0	TOR001	460	{ride}	{ride}	_	X	_
461-0	TOR001	461	e	e	e	CCONJ	_
461-1	TOR001	461	voi	voi	voi	PRON	_
461-2	TOR001	461	avete	avete	avere	AUX	_
461-3	TOR001	461	fatto	fatto	fare	VERB	_
461-4	TOR001	461	le	le	il	DET	_
461-5	TOR001	461	superiori	superiori	superiore	ADJ	_
461-6	TOR001	461	qui	qui	qui	ADV	_
461-7	TOR001	461	a	a	a	ADP	_
461-8	TOR001	461	torin[o]?	torino	torino	NOUN	Intonation=rising
462-0	TOI073	462	[s]ì	sì	sì	ADV	_
463-0	TOI073	463	sì	sì	sì	ADV	_
464-0	TOR001	464	e	e	e	CCONJ	_
464-1	TOR001	464	che	che	che	SCONJ	_
464-2	TOR001	464	ricordi	ricordi	ricordare	VERB	_
464-3	TOR001	464	avete,	avete	avere	VERB	Intonation=weakly_rising
464-4	TOR001	464	di	di	di	ADP	_
464-5	TOR001	464	quegli	quegli	quello	DET	_
464-6	TOR001	464	anni?	anni	anno	NOUN	Intonation=rising
465-0	TOR001	465	riguardo	riguardo	riguardo	ADV	_
465-1	TOR001	465	appunto	appunto	appunto	ADV	_
465-2	TOR001	465	al	al	_	_	_
465-2a	_	_	_	a	a	ADP	_
465-2b	_	_	_	il	il	DET	_
465-3	TOR001	465	tipo	tipo	tipo	NOUN	_
465-4	TOR001	465	di	di	di	ADP	_
465-5	TOR001	465	persone	persone	persona	NOUN	_
465-6	TOR001	465	frequent[ate	frequentate	frequentare	VERB	_
465-7	TOR001	465	a]	a	a	ADP	_
465-8	TOR001	465	come	come	come	SCONJ	_
465-9	TOR001	465	si	si	si	PRON	_
465-10	TOR001	465	presentava	presentava	presentare	VERB	_
465-11	TOR001	465	la	la	il	DET	_
465-12	TOR001	465	città:	città	città	NOUN	_
466-0	TOI073	466	[mh]	mh	mh	NOUN	_
467-0	TOR001	467	se	se	se	SCONJ	_
467-1	TOR001	467	ci	ci	ci	PRON	_
467-2	TOR001	467	sono	sono	essere	AUX	_
467-3	TOR001	467	stati	stati	essere	VERB	_
467-4	TOR001	467	dei	dei	_	_	_
467-4a	_	_	_	di	di	ADP	_
467-4b	_	_	_	i	il	DET	_
467-5	TOR001	467	cambiamenti	cambiamenti	cambiamento	NOUN	_
467-6	TOR001	467	significativi,	significativi	significativo	ADJ	Intonation=weakly_rising
468-0	TOI073	468	vai	vai	andare	VERB	_
468-1	TOI073	468	tu?	tu	tu	PRON	Intonation=rising
469-0	TOR001	469	come	come	come	ADP	_
469-1	TOR001	469	volete	volete	voleta	NOUN	_
470-0	TOR001	470	{ride}	{ride}	_	X	_
471-0	TOI072	471	allora	allora	allora	ADV	_
471-1	TOI072	471	io	io	io	PRON	_
471-2	TOI072	471	ho	ho	avere	AUX	_
471-3	TOI072	471	fatto:	fatto	fare	VERB	_
471-4	TOI072	471	il	il	il	DET	_
471-5	TOI072	471	liceo	liceo	liceo	NOUN	_
471-6	TOI072	471	sociopsicopedagogico:	sociopsicopedagogico	sociopsicopedagogico	ADJ	_
471-7	TOI072	471	in	in	in	ADP	_
471-8	TOI072	471	barriera	barriera	barriera	NOUN	_
471-9	TOI072	471	di	di	di	ADP	_
471-10	TOI072	471	milano	milano	milano	NOUN	_
472-0	TOI072	472	e:	e	e	CCONJ	_
472-1	TOI072	472	mi	mi	mi	PRON	_
472-2	TOI072	472	ricordo	ricordo	ricordare	VERB	_
472-3	TOI072	472	bene	bene	bene	ADV	_
472-4	TOI072	472	che:	che	che	SCONJ	_
472-5	TOI072	472	m:h	mh	mh	INTJ	_
473-0	TOI072	473	sono	sono	essere	AUX	_
473-1	TOI072	473	rimasta	rimasta	rimanere	VERB	_
473-2	TOI072	473	un	un	uno	DET	_
473-3	TOI072	473	po'	po'	poco	ADV	_
473-4	TOI072	473	{P}	{P}	_	_	_
473-5	TOI072	473	sconvolta	sconvolta	sconvolto	ADJ	_
473-6	TOI072	473	perché	perché	perché	SCONJ	_
473-7	TOI072	473	comunque	comunque	comunque	ADV	_
473-8	TOI072	473	{P}	{P}	_	_	_
473-9	TOI072	473	mh	mh	mh	INTJ	_
473-10	TOI072	473	i	i	il	DET	_
473-11	TOI072	473	miei	miei	mio	DET	_
473-12	TOI072	473	genitori	genitori	genitore	NOUN	_
473-13	TOI072	473	mi	mi	mi	PRON	_
473-14	TOI072	473	hanno	hanno	avere	AUX	_
473-15	TOI072	473	fatto	fatto	fare	VERB	_
473-16	TOI072	473	fare	fare	fare	VERB	_
473-17	TOI072	473	le	le	il	DET	_
473-18	TOI072	473	elementari:	elementari	elementare	ADJ	_
473-19	TOI072	473	e	e	e	CCONJ	_
473-20	TOI072	473	le	le	il	DET	_
473-21	TOI072	473	medie	medie	media	NOUN	_
474-0	TOI072	474	in	in	in	ADP	_
474-1	TOI072	474	collina	collina	collina	NOUN	_
474-2	TOI072	474	[quindi	quindi	quindi	ADV	_
474-3	TOI072	474	era	era	essere	AUX	_
474-4	TOI072	474	u]n	un	uno	DET	_
474-5	TOI072	474	ambiente	ambiente	ambiente	NOUN	_
474-6	TOI072	474	tutto	tutto	tutto	PRON	_
474-7	TOI072	474	un	un	uno	DET	_
474-8	TOI072	474	po':	po'	poco	ADV	_
474-9	TOI072	474	fighetto	fighetto	fighetto	NOUN	_
474-10	TOI072	474	con	con	con	ADP	_
474-11	TOI072	474	la	la	il	DET	_
474-12	TOI072	474	puzza	puzza	puzza	NOUN	_
474-13	TOI072	474	sotto	sotto	sotto	ADP	_
474-14	TOI072	474	il	il	il	DET	_
474-15	TOI072	474	naso:	naso	naso	NOUN	_
474-16	TOI072	474	e	e	e	CCONJ	_
474-17	TOI072	474	che:	che	che	SCONJ	_
475-0	TOR001	475	[mh	mh	mh	NOUN	_
475-1	TOR001	475	mh]	mh	mh	NOUN	_
476-0	TOR001	476	{ride}	{ride}	_	X	_
477-0	TOI072	477	e:	e	e	CCONJ	_
477-1	TOI072	477	quindi	quindi	quindi	ADV	_
477-2	TOI072	477	quell'	quell'	quello	DET	SpaceAfter=No
477-3	TOI072	477	>ambiente	ambiente	ambiente	NOUN	_
477-4	TOI072	477	lì<	lì	lì	ADV	_
477-5	TOI072	477	e	e	e	CCONJ	_
477-6	TOI072	477	quando	quando	quando	SCONJ	_
477-7	TOI072	477	io	io	io	PRON	_
477-8	TOI072	477	sono	sono	essere	AUX	_
477-9	TOI072	477	andata	andata	andare	VERB	_
477-10	TOI072	477	{P}	{P}	_	_	_
477-11	TOI072	477	ah	ah	ah	ADV	_
477-12	TOI072	477	in	in	in	ADP	_
477-13	TOI072	477	barriera	barriera	barriera	NOUN	_
477-14	TOI072	477	di	di	di	ADP	_
477-15	TOI072	477	milano	milano	milano	NOUN	_
477-16	TOI072	477	al	al	_	_	_
477-16a	_	_	_	a	a	ADP	_
477-16b	_	_	_	il	il	DET	_
477-17	TOI072	477	liceo	liceo	liceo	NOUN	_
477-18	TOI072	477	é	é	essere	AUX	_
477-19	TOI072	477	stato	stato	essere	AUX	_
477-20	TOI072	477	un	un	uno	DET	_
477-21	TOI072	477	po'	po'	poco	ADV	_
477-22	TOI072	477	un	un	uno	DET	_
477-23	TOI072	477	trauma	trauma	trauma	NOUN	_
477-24	TOI072	477	all'	all'	_	_	SpaceAfter=No
477-24a	_	_	_	a	a	ADP	_
477-24b	_	_	_	l'	il	DET	_
477-25	TOI072	477	inizio	inizio	inizio	NOUN	_
477-26	TOI072	477	devo	devo	dovere	AUX	_
477-27	TOI072	477	dir	dir	dire	VERB	_
477-28	TOI072	477	la	la	il	DET	_
477-29	TOI072	477	verità	verità	verità	NOUN	_
478-0	TOR001	478	{ride}	{ride}	_	X	_
479-0	TOI072	479	e:::hm:::	ehm	ehm	NOUN	_
480-0	TOI072	480	peró	peró	peró	PROPN	_
480-1	TOI072	480	poi	poi	poi	ADV	_
480-2	TOI072	480	alla	alla	_	_	_
480-2a	_	_	_	a	a	ADP	_
480-2b	_	_	_	la	il	DET	_
480-3	TOI072	480	fine	fine	fine	NOUN	_
480-4	TOI072	480	é	é	essere	AUX	_
480-5	TOI072	480	stato	stato	essere	AUX	_
480-6	TOI072	480	anche::	anche	anche	ADV	_
480-7	TOI072	480	piacevole	piacevole	piacevole	ADJ	_
480-8	TOI072	480	no:?	no	no	ADV	Intonation=rising
480-9	TOI072	480	carino	carino	carino	ADJ	_
480-10	TOI072	480	comunque	comunque	comunque	ADV	_
480-11	TOI072	480	u~	u~	u~	PROPN	Interrupted=Yes
480-12	TOI072	480	un	un	uno	DET	_
480-13	TOI072	480	liceo	liceo	liceo	NOUN	_
480-14	TOI072	480	sociopsicopedagocico	sociopsicopedagocico	sociopsicopedagocico	ADJ	_
480-15	TOI072	480	m::h	mh	mh	NOUN	_
481-0	TOI072	481	ragazzi	ragazzi	ragazzo	NOUN	_
481-1	TOI072	481	maschi	maschi	maschio	ADJ	_
481-2	TOI072	481	ce	ce	ce	PRON	_
481-3	TOI072	481	n'	n'	ne	PRON	SpaceAfter=No
481-4	TOI072	481	erano	erano	essere	AUX	_
481-5	TOI072	481	molto	molto	molto	ADV	_
481-6	TOI072	481	po:chi	pochi	poco	ADJ	_
482-0	TOI072	482	e:::hm::	ehm	ehm	NOUN	_
483-0	TOI072	483	peró	peró	peró	PROPN	_
483-1	TOI072	483	é	é	essere	AUX	_
483-2	TOI072	483	stato	stato	essere	AUX	_
483-3	TOI072	483	divertente	divertente	divertente	ADJ	_
483-4	TOI072	483	devo	devo	dovere	AUX	_
483-5	TOI072	483	dire	dire	dire	VERB	_
483-6	TOI072	483	che::	che	che	SCONJ	_
483-7	TOI072	483	mi	mi	mi	PRON	_
483-8	TOI072	483	é	é	essere	AUX	_
483-9	TOI072	483	piaciuto	piaciuto	piacere	VERB	_
483-10	TOI072	483	il	il	il	DET	_
483-11	TOI072	483	f~	f~	f~	PROPN	Interrupted=Yes
483-12	TOI072	483	il	il	il	DET	_
483-13	TOI072	483	fatto	fatto	fatto	NOUN	_
483-14	TOI072	483	di:	di	di	ADP	_
483-15	TOI072	483	riuscire	riuscire	riuscire	VERB	_
483-16	TOI072	483	a	a	a	ADP	_
483-17	TOI072	483	vedere	vedere	vedere	VERB	_
483-18	TOI072	483	un'	un'	uno	DET	SpaceAfter=No
483-19	TOI072	483	altra:::	altra	altro	PRON	_
484-0	TOI072	484	realtà	realtà	realtà	NOUN	_
484-1	TOI072	484	nella	nella	_	_	_
484-1a	_	_	_	in	in	ADP	_
484-1b	_	_	_	la	il	DET	_
484-2	TOI072	484	stessa	stessa	stesso	ADJ	_
484-3	TOI072	484	città	città	città	NOUN	_
484-4	TOI072	484	diversa	diversa	diverso	ADJ	_
484-5	TOI072	484	e	e	e	CCONJ	_
484-6	TOI072	484	trovare	trovare	trovare	VERB	_
484-7	TOI072	484	comunque	comunque	comunque	ADV	_
484-8	TOI072	484	persone:::	persone	persone	NOUN	_
485-0	TOI072	485	in[somma	insomma	insomma	ADV	_
485-1	TOI072	485	di	di	di	ADP	_
485-2	TOI072	485	un	un	uno	DET	_
485-3	TOI072	485	cer]to	certo	certo	ADJ	_
485-4	TOI072	485	valore	valore	valore	NOUN	_
486-0	TOR001	486	[mh	mh	mh	X	_
486-1	TOR001	486	mh	mh	mh	X	_
486-2	TOR001	486	mh]	mh	mh	X	_
487-0	TOR001	487	quindi	quindi	quindi	ADV	_
487-1	TOR001	487	hai	hai	avere	VERB	_
487-2	TOR001	487	trova~	trova~	trova~	PROPN	Interrupted=Yes
487-3	TOR001	487	c(io)é	cioé	cioessere	AUX	_
487-4	TOR001	487	comunque	comunque	comunque	ADV	_
487-5	TOR001	487	é	é	essere	AUX	_
487-6	TOR001	487	stata	stata	essere	AUX	_
487-7	TOR001	487	un'	un'	uno	DET	SpaceAfter=No
487-8	TOR001	487	esperienza	esperienza	esperienza	NOUN	_
487-9	TOR001	487	positiva:	positiva	positivo	ADJ	_
487-10	TOR001	487	sia	sia	essere	AUX	_
487-11	TOR001	487	diciamo	diciamo	dire	VERB	_
487-12	TOR001	487	la	la	il	DET	_
487-13	TOR001	487	parte	parte	parte	NOUN	_
487-14	TOR001	487	pre	pre	pre	ADJ	_
488-0	TOR001	488	in:	in	in	ADP	_
488-1	TOR001	488	in	in	in	ADP	_
488-2	TOR001	488	collina	collina	collina	NOUN	_
488-3	TOR001	488	che	che	che	SCONJ	_
488-4	TOR001	488	la	la	il	DET	_
488-5	TOR001	488	part[e:::]?	parte	parte	NOUN	Intonation=rising
489-0	TOI072	489	[mah	mah	mah	NOUN	_
489-1	TOI072	489	eh	eh	eh	INTJ	_
489-2	TOI072	489	q]uella:	quella	quello	PRON	_
489-3	TOI072	489	la	la	il	DET	_
489-4	TOI072	489	parte	parte	parte	NOUN	_
489-5	TOI072	489	in	in	in	ADP	_
489-6	TOI072	489	collina	collina	collina	NOUN	_
489-7	TOI072	489	mi	mi	mi	PRON	_
489-8	TOI072	489	é:	é	essere	AUX	_
489-9	TOI072	489	mi	mi	mi	PRON	_
489-10	TOI072	489	é	é	essere	AUX	_
489-11	TOI072	489	un	un	uno	DET	_
489-12	TOI072	489	po'	po'	poco	ADV	_
489-13	TOI072	489	traumatizan~	traumatizan~	traumatizan~	PROPN	Interrupted=Yes
489-14	TOI072	489	{P}[]	{P}	_	_	_
489-15	TOI072	489	mi	mi	mi	PRON	_
489-16	TOI072	489	ha	ha	avere	VERB	_
489-17	TOI072	489	un	un	uno	DET	_
489-18	TOI072	489	po'	po'	poco	ADV	_
489-19	TOI072	489	traumatizzato	traumatizzato	traumatizzato	ADJ	_
490-0	TOR001	490	[ah	ah	ah	INTJ	_
490-1	TOR001	490	okay]	okay	okay	NOUN	_
490-2	TOR001	490	{ride}	{ride}	_	_	_
491-0	TOI072	491	peró:	peró	peró	PROPN	_
492-0	TOR001	492	meglio	meglio	meglio	ADV	_
492-1	TOR001	492	barriera	barriera	barriera	NOUN	_
492-2	TOR001	492	quindi?	quindi	quindi	ADV	Intonation=rising
493-0	TOI072	493	m:h	mh	mh	INTJ	_
493-1	TOI072	493	sì	sì	sì	ADV	_
494-0	TOI072	494	per	per	per	ADP	_
494-1	TOI072	494	esempio	esempio	esempio	NOUN	_
494-2	TOI072	494	a	a	a	ADP	_
494-3	TOI072	494	me	me	me	PRON	_
494-4	TOI072	494	piace	piace	piacere	VERB	_
494-5	TOI072	494	moltissimo	moltissimo	molto	ADV	_
494-6	TOI072	494	andare	andare	andare	VERB	_
494-7	TOI072	494	a	a	a	ADP	_
494-8	TOI072	494	porta	porta	porta	NOUN	_
494-9	TOI072	494	palazz[o	palazzo	palazzo	ADJ	_
494-10	TOI072	494	e:]::	e	e	CCONJ	_
495-0	TOR001	495	[mh	mh	mh	NOUN	_
495-1	TOR001	495	mh]	mh	mh	NOUN	_
496-0	TOI072	496	e	e	e	CCONJ	_
496-1	TOI072	496	girare	girare	girare	VERB	_
496-2	TOI072	496	in	in	in	ADP	_
496-3	TOI072	496	quella	quella	quello	DET	_
496-4	TOI072	496	zona	zona	zona	NOUN	_
496-5	TOI072	496	lì:	lì	lì	ADV	_
496-6	TOI072	496	[non	non	non	ADV	_
496-7	TOI072	496	solo	solo	solo	ADV	_
496-8	TOI072	496	p]er	per	per	ADP	_
496-9	TOI072	496	fare	fare	fare	VERB	_
496-10	TOI072	496	la	la	il	DET	_
496-11	TOI072	496	spesa	spesa	spesa	NOUN	_
496-12	TOI072	496	al	al	_	_	_
496-12a	_	_	_	a	a	ADP	_
496-12b	_	_	_	il	il	DET	_
496-13	TOI072	496	mercat[o::]	mercato	mercato	NOUN	_
497-0	TOR001	497	[mh	mh	mh	NOUN	_
497-1	TOR001	497	mh]	mh	mh	NOUN	_
498-0	TOR001	498	[mh	mh	mh	NOUN	_
498-1	TOR001	498	mh]	mh	mh	NOUN	_
499-0	TOI072	499	e:h	eh	eh	INTJ	_
499-1	TOI072	499	e	e	e	CCONJ	_
499-2	TOI072	499	non	non	non	ADV	_
499-3	TOI072	499	solo	solo	solo	ADV	_
499-4	TOI072	499	per	per	per	ADP	_
499-5	TOI072	499	i	i	il	DET	_
499-6	TOI072	499	prezzi	prezzi	prezzo	NOUN	_
499-7	TOI072	499	che	che	che	PRON	_
499-8	TOI072	499	uno	uno	uno	PRON	_
499-9	TOI072	499	trova	trova	trovare	VERB	_
499-10	TOI072	499	lì	lì	lì	ADV	_
500-0	TOI072	500	però:	però	però	ADV	_
501-0	TOI072	501	e:h	eh	eh	INTJ	_
502-0	TOI072	502	all'	all'	_	_	SpaceAfter=No
